0.14059978421738362,0.09771397585315855,1,0
0.99165651320384,0.6744795461356287,1,0
0.18156011736655742,0.8362676812002978,0,1
0.210270982659986,0.9483090283221354,0,1
0.801941996569174,0.5474290220662381,1,0
0.01163377007777533,0.45883829975713364,0,1
0.7705646112245679,0.6003831843717927,1,0
0.2700170227401182,0.8128708088634183,0,1
0.9421856367791355,0.8225468536058835,1,0
0.8002962508769854,0.0878340177591721,1,0
0.7664606602982847,0.7766772493819596,0,1
0.15493777090342875,0.3522161400775896,0,1
0.5349679844699936,0.6534460106789728,0,1
0.8567934486204795,0.7458746599150751,1,0
0.5994152020113087,0.22196321018034348,1,0
0.6755633422108149,0.49012384874553006,1,0
0.5528311018582455,0.701179640003028,0,1
0.4399302524908477,0.09300696616500981,1,0
0.6541755251692778,0.3468532750001091,1,0
0.938237337444321,0.9569377756431225,0,1
0.02572622697660143,0.235862415627052,0,1
0.008184434949132569,0.36363037397826437,0,1
0.7328577300435771,0.5098315439744172,1,0
0.4163256233314234,0.16314548979457633,1,0
0.4695700824861613,0.4175872690348832,1,0
0.6792822410364334,0.9335782827931574,0,1
0.13535039476719446,0.006994687541603928,1,0
0.5838101940894577,0.414478913122028,1,0
0.8449471444879312,0.7262420129280652,1,0
0.07801354205666011,0.7512306245638799,0,1
0.9741378765678013,0.9113624325573333,1,0
0.35452502762319216,0.13166964450262786,1,0
0.5341080948277658,0.2537942739019282,1,0
0.10840890259839908,0.32078507000141987,0,1
0.9733022201203205,0.6816582619580315,1,0
0.6822573497315882,0.7806881037298276,0,1
0.2740689049501279,0.08076170729644783,1,0
0.34409571003227024,0.04778656599363462,1,0
0.44591071802151827,0.4914454206326153,0,1
0.5254472474551879,0.9865082387515102,0,1
0.2307871886509344,0.5133895537406626,0,1
0.2301089685823411,0.7514482967955608,0,1
0.7129122789945068,0.8232970740361817,0,1
0.9356462409166622,0.5371111573941986,1,0
0.8760395597834236,0.49710236095052984,1,0
0.6326249962198713,0.9957020331646639,0,1
0.5829583475464919,0.7670585425266216,0,1
0.8036391507804225,0.1357774746776501,1,0
0.06371042156396756,0.10365007760372447,0,1
0.3792732538728365,0.980472439878011,0,1
0.1446346398060112,0.04166903985525372,1,0
0.9150586686281912,0.6881327554159078,1,0
0.035966462983612835,0.1085353495537662,0,1
0.4560081938164946,0.7825381541737232,0,1
0.43053137042436906,0.11847036273149769,1,0
0.9908954759401682,0.8534887242111793,1,0
0.3839649437953624,0.9963233665340264,0,1
0.7996100996603583,0.8014142128861553,0,1
0.3071244323260053,0.4816958853682952,0,1
0.6309184307415296,0.27024967595038496,1,0
0.7249878903232644,0.5171011151000856,1,0
0.614796371746452,0.6847322581320807,0,1
0.8130338852318182,0.05855802813370781,1,0
0.006423565434737322,0.3454455720918931,0,1
0.4278234445613678,0.5443183188366642,0,1
0.3123968004397025,0.9000638183241798,0,1
0.18436175202981142,0.9612313038428639,0,1
0.9104427316378207,0.8282148686353578,1,0
0.8676145492117784,0.7212264062316673,1,0
0.8205307459025415,0.642704417007344,1,0
0.884009712794992,0.0025731579970612595,1,0
0.8904312874512447,0.718030172949194,1,0
0.751554964677863,0.6497648188750746,1,0
0.17797395369639346,0.5063717951418958,0,1
0.6686605356531772,0.5002429848507696,1,0
0.5567377085016155,0.6210609565847087,0,1
0.7718155576685645,0.7491922505386237,1,0
0.8275229262487689,0.9153925263950634,0,1
0.7085846747468214,0.9704196035177133,0,1
0.6981858166209971,0.9158262204634884,0,1
0.7358853346403437,0.14695647018236657,1,0
0.7973785414332909,0.03243540840608872,1,0
0.24185664096018467,0.6629593470327619,0,1
0.7925888724846981,0.886179326221339,0,1
0.07806853251134849,0.9988144412203775,0,1
0.8831408136119968,0.45953253701441665,1,0
0.7256142607123282,0.3847130774817258,1,0
0.44977559420101265,0.36288817757496816,1,0
0.07746379630462163,0.7939490686887108,0,1
0.30393375210687756,0.6717897867872448,0,1
0.19040621881331732,0.31889800924421463,0,1
0.9153098088368344,0.5453863532426411,1,0
0.9220458190689143,0.21647104544839535,1,0
0.5999064399859813,0.17022093717106157,1,0
0.8903532130204456,0.7705041636224084,1,0
0.44237440379956516,0.6310889344921212,0,1
0.39049672515425193,0.08623994016547276,1,0
0.5123330118061427,0.6616104497963339,0,1
0.3424119696624903,0.05804829098403308,1,0
0.818446844617718,0.4554854262442055,1,0
0.8100738552958816,0.68722468280806,1,0
0.8090421072099235,0.3657569897118247,1,0
0.23662589133562184,0.10762416992028456,1,0
0.7357447599231988,0.4562559819609673,1,0
0.48175909906814496,0.014324211175141155,1,0
0.675842012651154,0.7541770823218494,0,1
0.3065507550905968,0.48627425072733943,0,1
0.6198669557617953,0.417723524145473,1,0
0.36507909052102594,0.0015764771495264673,1,0
0.6911766954773614,0.2724216110365666,1,0
0.4004017234905869,0.2820691908861117,1,0
0.47279977264772777,0.38003440017350887,1,0
0.5784459213174171,0.5893908083038618,0,1
0.36601403235420626,0.31138649582112377,1,0
0.8690508158833687,0.10944854350399913,1,0
0.24664742028229913,0.48158858087727874,0,1
0.8809663201276325,0.5225287014055662,1,0
0.630582218722815,0.28966961079823106,1,0
0.8045656998942888,0.43758035597007605,1,0
0.9231505309526472,0.6020958319999128,1,0
0.20864395444924033,0.017406909325497932,1,0
0.14759880624539556,0.5551592265373885,0,1
0.6876297442366613,0.11786074016739534,1,0
0.4679987197445127,0.14533054774558063,1,0
0.050110720468714565,0.059067470445125836,0,1
0.9683351057027866,0.5950450950020745,1,0
0.9329377858270176,0.04388221042829221,1,0
0.22596655029310042,0.42954465945015774,0,1
0.38666233007648243,0.12342285350995885,1,0
0.8191212313125464,0.48224384764481165,1,0
0.9890638959780859,0.6432457570590807,1,0
0.08842761000113197,0.9821699231936657,0,1
0.8856799794238545,0.3733877946166022,1,0
0.6450496414904082,0.8031695639348694,0,1
0.6058012588968614,0.8708634174068676,0,1
0.802085877320504,0.06174141855782289,1,0
0.30993190205606513,0.18377684319090548,1,0
0.005208763913844616,0.08996179271183069,0,1
0.1171323378946092,0.21447457522632873,0,1
0.8891284030527778,0.7511645081515617,1,0
0.27685063375920704,0.7429551280707118,0,1
0.3287679856035345,0.46461570796296814,0,1
0.09275409172605631,0.8739949678475041,0,1
0.3755711709029146,0.33145827004244766,1,0
0.5287459874623506,0.9984652159397475,0,1
0.5368834097367604,0.8507029891528163,0,1
0.5398518651924199,0.11068153894331612,1,0
0.5046645771994406,0.6803870437252473,0,1
0.10813110963983197,0.02824316271293048,1,0
0.6400068665660076,0.028938460104124042,1,0
0.445077233634425,0.1881240278159132,1,0
0.6080778885436496,0.13071338836220003,1,0
0.6617200652365006,0.7020240480998742,0,1
0.30435903599327596,0.7742098868637992,0,1
0.07038862369136756,0.1143390836820598,0,1
0.03257816331023089,0.28228877871000024,0,1
0.3982861046824355,0.8846441881945957,0,1
0.8507395182255513,0.21576388639188326,1,0
